block_number,total_supply,timestamp,time
16914962,1169959514296573266050797,1679874479,2023-03-26 23:47:59
16922062,1170606878089361847294059,1679960687,2023-03-27 23:44:47
16929162,1171712934267955907047800,1680046955,2023-03-28 23:42:35
16936262,1172574818374398824936953,1680133199,2023-03-29 23:39:59
16943462,1173208122886355209613689,1680220607,2023-03-30 23:56:47
16950562,1174389754827325344343417,1680306719,2023-03-31 23:51:59
16957662,1177094173682723212212205,1680392939,2023-04-01 23:48:59
16964762,1178847275793041608497793,1680479363,2023-04-02 23:49:23
16971862,1180221104071471584747794,1680566015,2023-04-03 23:53:35
16978862,1181797910625507320973137,1680652175,2023-04-04 23:49:35
16985862,1184811939211097374565374,1680738071,2023-04-05 23:41:11
16992862,1186885205653318693135396,1680824495,2023-04-06 23:41:35
16999962,1188634723901117384427054,1680911435,2023-04-07 23:50:35
17007062,1189636426187918147659177,1680998291,2023-04-08 23:58:11
17014062,1190727616728555146785813,1681084127,2023-04-09 23:48:47
17021162,1191480686935050375839411,1681170959,2023-04-10 23:55:59
17028162,1192268234043800329908836,1681256639,2023-04-11 23:43:59
17035162,1190821812241577030398463,1681342703,2023-04-12 23:38:23
17041762,1155222948063216751496126,1681430351,2023-04-13 23:59:11
17048762,1143843782484880329285764,1681516691,2023-04-14 23:58:11
17055762,1150978912299145215484010,1681602827,2023-04-15 23:53:47
17062762,1156742252722405351594427,1681688735,2023-04-16 23:45:35
17069862,1156277345997360529356821,1681775531,2023-04-17 23:52:11
17076962,1157422248139868157532968,1681862351,2023-04-18 23:59:11
17083962,1156713674771604199137468,1681947755,2023-04-19 23:42:35
17091062,1136421674332613574949424,1682035055,2023-04-20 23:57:35
17098162,1138584064771593882790086,1682121467,2023-04-21 23:57:47
17099962,1140711928952726334003143,1682143211,2023-04-22 06:00:11
