block_number,total_supply,timestamp,time
15563774,0,1663544603,2022-09-18 23:43:23
15570974,0,1663631927,2022-09-19 23:58:47
15578074,0,1663717871,2022-09-20 23:51:11
15585074,0,1663803611,2022-09-21 23:40:11
15592274,0,1663890599,2022-09-22 23:49:59
15599474,0,1663977395,2022-09-23 23:56:35
15606574,0,1664062979,2022-09-24 23:42:59
15613774,0,1664149763,2022-09-25 23:49:23
15620974,0,1664236787,2022-09-26 23:59:47
15628074,0,1664322683,2022-09-27 23:51:23
15635274,0,1664409551,2022-09-28 23:59:11
15642374,0,1664495303,2022-09-29 23:48:23
15649574,0,1664582159,2022-09-30 23:55:59
15656674,0,1664668115,2022-10-01 23:48:35
15663874,0,1664754803,2022-10-02 23:53:23
15670974,0,1664840531,2022-10-03 23:42:11
15678174,0,1664927747,2022-10-04 23:55:47
15685274,0,1665013571,2022-10-05 23:46:11
15692474,0,1665100487,2022-10-06 23:54:47
15699574,0,1665186335,2022-10-07 23:45:35
15706774,0,1665273107,2022-10-08 23:51:47
15713974,0,1665359963,2022-10-09 23:59:23
15721074,0,1665445583,2022-10-10 23:46:23
15728274,0,1665532415,2022-10-11 23:53:35
15735374,0,1665618047,2022-10-12 23:40:47
15742574,0,1665704963,2022-10-13 23:49:23
15749774,0,1665791819,2022-10-14 23:56:59
15756874,0,1665877391,2022-10-15 23:43:11
15764074,0,1665964331,2022-10-16 23:52:11
15771174,0,1666050083,2022-10-17 23:41:23
15778374,0,1666136855,2022-10-18 23:47:35
15785574,0,1666223819,2022-10-19 23:56:59
15792674,0,1666309439,2022-10-20 23:43:59
15799874,0,1666396247,2022-10-21 23:50:47
15807074,0,1666483067,2022-10-22 23:57:47
15814174,0,1666568699,2022-10-23 23:44:59
15821274,0,1666654871,2022-10-24 23:41:11
15828474,0,1666741847,2022-10-25 23:50:47
15835674,0,1666828655,2022-10-26 23:57:35
15842774,0,1666914311,2022-10-27 23:45:11
15849974,0,1667001287,2022-10-28 23:54:47
15857074,0,1667087087,2022-10-29 23:44:47
15864274,0,1667173871,2022-10-30 23:51:11
15871474,0,1667260739,2022-10-31 23:58:59
15878574,0,1667346683,2022-11-01 23:51:23
15885674,0,1667432399,2022-11-02 23:39:59
15892874,0,1667519363,2022-11-03 23:49:23
15900074,0,1667606147,2022-11-04 23:55:47
15907174,0,1667691851,2022-11-05 23:44:11
15914374,0,1667778647,2022-11-06 23:50:47
15921574,0,1667865431,2022-11-07 23:57:11
15928674,0,1667951051,2022-11-08 23:44:11
15935874,0,1668038099,2022-11-09 23:54:59
15942974,0,1668123767,2022-11-10 23:42:47
15950174,0,1668210755,2022-11-11 23:52:35
15957374,0,1668297539,2022-11-12 23:58:59
15964474,0,1668383075,2022-11-13 23:44:35
15971674,0,1668469859,2022-11-14 23:50:59
15978774,0,1668555659,2022-11-15 23:40:59
15985974,0,1668642647,2022-11-16 23:50:47
15993174,0,1668729551,2022-11-17 23:59:11
16000274,0,1668815231,2022-11-18 23:47:11
